ResourceSpeciesID,ConsumerSpeciesID,Type,System
111,130,Feeding,EPB
112,130,Feeding,EPB
113,130,Feeding,EPB
114,130,Feeding,EPB
115,130,Feeding,EPB
117,130,Feeding,EPB
118,130,Feeding,EPB
119,130,Feeding,EPB
121,130,Feeding,EPB
123,130,Feeding,EPB
125,130,Feeding,EPB
126,130,Feeding,EPB
132,130,Feeding,EPB
135,130,Feeding,EPB
136,130,Feeding,EPB
211,130,Feeding,EPB
33,131,Feeding,EPB
49,131,Feeding,EPB
50,131,Feeding,EPB
59,131,Feeding,EPB
63,131,Feeding,EPB
64,131,Feeding,EPB
68,131,Feeding,EPB
69,131,Feeding,EPB
71,131,Feeding,EPB
73,131,Feeding,EPB
111,131,Feeding,EPB
112,131,Feeding,EPB
113,131,Feeding,EPB
114,131,Feeding,EPB
115,131,Feeding,EPB
211,131,Feeding,EPB
50,132,Feeding,EPB
95,132,Feeding,EPB
109,132,Feeding,EPB
113,132,Feeding,EPB
114,132,Feeding,EPB
117,132,Feeding,EPB
119,132,Feeding,EPB
121,132,Feeding,EPB
123,132,Feeding,EPB
124,132,Feeding,EPB
125,132,Feeding,EPB
126,132,Feeding,EPB
132,132,Feeding,EPB
133,132,Feeding,EPB
135,132,Feeding,EPB
136,132,Feeding,EPB
30,133,Feeding,EPB
50,133,Feeding,EPB
53,133,Feeding,EPB
56,133,Feeding,EPB
58,133,Feeding,EPB
59,133,Feeding,EPB
60,133,Feeding,EPB
63,133,Feeding,EPB
64,133,Feeding,EPB
68,133,Feeding,EPB
69,133,Feeding,EPB
71,133,Feeding,EPB
73,133,Feeding,EPB
95,133,Feeding,EPB
100,133,Feeding,EPB
109,133,Feeding,EPB
111,133,Feeding,EPB
112,133,Feeding,EPB
113,133,Feeding,EPB
114,133,Feeding,EPB
115,133,Feeding,EPB
119,133,Feeding,EPB
121,133,Feeding,EPB
123,133,Feeding,EPB
126,133,Feeding,EPB
136,133,Feeding,EPB
211,133,Feeding,EPB
33,134,Feeding,EPB
49,134,Feeding,EPB
50,134,Feeding,EPB
59,134,Feeding,EPB
63,134,Feeding,EPB
64,134,Feeding,EPB
68,134,Feeding,EPB
69,134,Feeding,EPB
71,134,Feeding,EPB
73,134,Feeding,EPB
111,134,Feeding,EPB
112,134,Feeding,EPB
113,134,Feeding,EPB
114,134,Feeding,EPB
115,134,Feeding,EPB
211,134,Feeding,EPB
50,135,Feeding,EPB
95,135,Feeding,EPB
100,135,Feeding,EPB
113,135,Feeding,EPB
114,135,Feeding,EPB
119,135,Feeding,EPB
122,135,Feeding,EPB
126,135,Feeding,EPB
136,135,Feeding,EPB
22,136,Feeding,EPB
23,136,Feeding,EPB
31,136,Feeding,EPB
32,136,Feeding,EPB
33,136,Feeding,EPB
95,136,Feeding,EPB
100,136,Feeding,EPB
110,136,Feeding,EPB
50,137,Feeding,EPB
59,137,Feeding,EPB
63,137,Feeding,EPB
64,137,Feeding,EPB
68,137,Feeding,EPB
69,137,Feeding,EPB
71,137,Feeding,EPB
73,137,Feeding,EPB
111,137,Feeding,EPB
112,137,Feeding,EPB
113,137,Feeding,EPB
114,137,Feeding,EPB
115,137,Feeding,EPB
119,137,Feeding,EPB
126,137,Feeding,EPB
136,137,Feeding,EPB
211,137,Feeding,EPB
50,140,Feeding,EPB
59,140,Feeding,EPB
63,140,Feeding,EPB
64,140,Feeding,EPB
68,140,Feeding,EPB
69,140,Feeding,EPB
71,140,Feeding,EPB
73,140,Feeding,EPB
111,140,Feeding,EPB
112,140,Feeding,EPB
113,140,Feeding,EPB
114,140,Feeding,EPB
115,140,Feeding,EPB
119,140,Feeding,EPB
126,140,Feeding,EPB
136,140,Feeding,EPB
211,140,Feeding,EPB
22,141,Feeding,EPB
23,141,Feeding,EPB
26,141,Feeding,EPB
27,141,Feeding,EPB
28,141,Feeding,EPB
29,141,Feeding,EPB
30,141,Feeding,EPB
31,141,Feeding,EPB
32,141,Feeding,EPB
33,141,Feeding,EPB
35,141,Feeding,EPB
45,141,Feeding,EPB
46,141,Feeding,EPB
53,141,Feeding,EPB
55,141,Feeding,EPB
58,141,Feeding,EPB
79,141,Feeding,EPB
81,141,Feeding,EPB
83,141,Feeding,EPB
94,141,Feeding,EPB
110,141,Feeding,EPB
86,141,Feeding,EPB
90,141,Feeding,EPB
119,141,Feeding,EPB
121,141,Feeding,EPB
126,141,Feeding,EPB
136,141,Feeding,EPB
50,142,Feeding,EPB
94,142,Feeding,EPB
113,142,Feeding,EPB
114,142,Feeding,EPB
115,142,Feeding,EPB
117,142,Feeding,EPB
118,142,Feeding,EPB
119,142,Feeding,EPB
121,142,Feeding,EPB
122,142,Feeding,EPB
123,142,Feeding,EPB
124,142,Feeding,EPB
125,142,Feeding,EPB
126,142,Feeding,EPB
132,142,Feeding,EPB
135,142,Feeding,EPB
136,142,Feeding,EPB
12,145,Feeding,EPB
14,145,Feeding,EPB
16,145,Feeding,EPB
75,145,Feeding,EPB
78,145,Feeding,EPB
80,145,Feeding,EPB
84,145,Feeding,EPB
85,145,Feeding,EPB
95,145,Feeding,EPB
86,145,Feeding,EPB
90,145,Feeding,EPB
94,145,Feeding,EPB
94,145,Feeding,EPB
22,146,Feeding,EPB
23,146,Feeding,EPB
26,146,Feeding,EPB
27,146,Feeding,EPB
28,146,Feeding,EPB
29,146,Feeding,EPB
30,146,Feeding,EPB
31,146,Feeding,EPB
32,146,Feeding,EPB
33,146,Feeding,EPB
35,146,Feeding,EPB
45,146,Feeding,EPB
46,146,Feeding,EPB
50,146,Feeding,EPB
53,146,Feeding,EPB
55,146,Feeding,EPB
58,146,Feeding,EPB
59,146,Feeding,EPB
60,146,Feeding,EPB
61,146,Feeding,EPB
62,146,Feeding,EPB
63,146,Feeding,EPB
64,146,Feeding,EPB
68,146,Feeding,EPB
69,146,Feeding,EPB
74,146,Feeding,EPB
79,146,Feeding,EPB
81,146,Feeding,EPB
83,146,Feeding,EPB
94,146,Feeding,EPB
95,146,Feeding,EPB
109,146,Feeding,EPB
113,146,Feeding,EPB
114,146,Feeding,EPB
115,146,Feeding,EPB
119,146,Feeding,EPB
126,146,Feeding,EPB
136,146,Feeding,EPB
50,147,Feeding,EPB
113,147,Feeding,EPB
114,147,Feeding,EPB
115,147,Feeding,EPB
117,147,Feeding,EPB
118,147,Feeding,EPB
119,147,Feeding,EPB
121,147,Feeding,EPB
122,147,Feeding,EPB
123,147,Feeding,EPB
124,147,Feeding,EPB
125,147,Feeding,EPB
126,147,Feeding,EPB
132,147,Feeding,EPB
135,147,Feeding,EPB
136,147,Feeding,EPB
117,149,Feeding,EPB
118,149,Feeding,EPB
119,149,Feeding,EPB
121,149,Feeding,EPB
123,149,Feeding,EPB
126,149,Feeding,EPB
136,149,Feeding,EPB
50,150,Feeding,EPB
75,150,Feeding,EPB
78,150,Feeding,EPB
79,150,Feeding,EPB
80,150,Feeding,EPB
81,150,Feeding,EPB
83,150,Feeding,EPB
95,150,Feeding,EPB
109,150,Feeding,EPB
113,150,Feeding,EPB
114,150,Feeding,EPB
115,150,Feeding,EPB
4,152,Feeding,EPB
7,152,Feeding,EPB
8,152,Feeding,EPB
10,152,Feeding,EPB
11,152,Feeding,EPB
14,152,Feeding,EPB
16,152,Feeding,EPB
17,152,Feeding,EPB
48,152,Feeding,EPB
75,152,Feeding,EPB
78,152,Feeding,EPB
80,152,Feeding,EPB
84,152,Feeding,EPB
85,152,Feeding,EPB
95,152,Feeding,EPB
94,152,Feeding,EPB
94,152,Feeding,EPB
117,153,Feeding,EPB
118,153,Feeding,EPB
119,153,Feeding,EPB
121,153,Feeding,EPB
122,153,Feeding,EPB
123,153,Feeding,EPB
124,153,Feeding,EPB
125,153,Feeding,EPB
126,153,Feeding,EPB
132,153,Feeding,EPB
135,153,Feeding,EPB
136,153,Feeding,EPB
50,154,Feeding,EPB
59,154,Feeding,EPB
60,154,Feeding,EPB
62,154,Feeding,EPB
63,154,Feeding,EPB
64,154,Feeding,EPB
68,154,Feeding,EPB
69,154,Feeding,EPB
75,154,Feeding,EPB
78,154,Feeding,EPB
79,154,Feeding,EPB
80,154,Feeding,EPB
81,154,Feeding,EPB
83,154,Feeding,EPB
84,154,Feeding,EPB
85,154,Feeding,EPB
95,154,Feeding,EPB
113,154,Feeding,EPB
114,154,Feeding,EPB
115,154,Feeding,EPB
50,157,Feeding,EPB
59,157,Feeding,EPB
60,157,Feeding,EPB
62,157,Feeding,EPB
63,157,Feeding,EPB
64,157,Feeding,EPB
68,157,Feeding,EPB
69,157,Feeding,EPB
71,157,Feeding,EPB
73,157,Feeding,EPB
113,157,Feeding,EPB
114,157,Feeding,EPB
117,157,Feeding,EPB
118,157,Feeding,EPB
121,157,Feeding,EPB
117,158,Feeding,EPB
118,158,Feeding,EPB
119,158,Feeding,EPB
121,158,Feeding,EPB
123,158,Feeding,EPB
126,158,Feeding,EPB
136,158,Feeding,EPB
12,159,Feeding,EPB
14,159,Feeding,EPB
16,159,Feeding,EPB
75,159,Feeding,EPB
78,159,Feeding,EPB
80,159,Feeding,EPB
84,159,Feeding,EPB
85,159,Feeding,EPB
95,159,Feeding,EPB
86,159,Feeding,EPB
90,159,Feeding,EPB
94,159,Feeding,EPB
94,159,Feeding,EPB
50,160,Feeding,EPB
75,160,Feeding,EPB
78,160,Feeding,EPB
79,160,Feeding,EPB
80,160,Feeding,EPB
81,160,Feeding,EPB
82,160,Feeding,EPB
83,160,Feeding,EPB
84,160,Feeding,EPB
85,160,Feeding,EPB
94,160,Feeding,EPB
95,160,Feeding,EPB
109,160,Feeding,EPB
113,160,Feeding,EPB
114,160,Feeding,EPB
115,160,Feeding,EPB
121,160,Feeding,EPB
122,160,Feeding,EPB
123,160,Feeding,EPB
124,160,Feeding,EPB
22,164,Feeding,EPB
23,164,Feeding,EPB
26,164,Feeding,EPB
27,164,Feeding,EPB
28,164,Feeding,EPB
29,164,Feeding,EPB
30,164,Feeding,EPB
31,164,Feeding,EPB
32,164,Feeding,EPB
33,164,Feeding,EPB
35,164,Feeding,EPB
45,164,Feeding,EPB
46,164,Feeding,EPB
49,164,Feeding,EPB
52,164,Feeding,EPB
53,164,Feeding,EPB
55,164,Feeding,EPB
57,164,Feeding,EPB
58,164,Feeding,EPB
59,164,Feeding,EPB
60,164,Feeding,EPB
63,164,Feeding,EPB
64,164,Feeding,EPB
68,164,Feeding,EPB
69,164,Feeding,EPB
79,164,Feeding,EPB
81,164,Feeding,EPB
83,164,Feeding,EPB
95,164,Feeding,EPB
109,164,Feeding,EPB
121,164,Feeding,EPB
123,164,Feeding,EPB
50,165,Feeding,EPB
95,165,Feeding,EPB
113,165,Feeding,EPB
114,165,Feeding,EPB
115,165,Feeding,EPB
117,165,Feeding,EPB
118,165,Feeding,EPB
119,165,Feeding,EPB
121,165,Feeding,EPB
122,165,Feeding,EPB
123,165,Feeding,EPB
124,165,Feeding,EPB
125,165,Feeding,EPB
126,165,Feeding,EPB
132,165,Feeding,EPB
135,165,Feeding,EPB
136,165,Feeding,EPB
117,167,Feeding,EPB
118,167,Feeding,EPB
119,167,Feeding,EPB
121,167,Feeding,EPB
123,167,Feeding,EPB
126,167,Feeding,EPB
136,167,Feeding,EPB
117,168,Feeding,EPB
118,168,Feeding,EPB
119,168,Feeding,EPB
121,168,Feeding,EPB
122,168,Feeding,EPB
123,168,Feeding,EPB
124,168,Feeding,EPB
125,168,Feeding,EPB
126,168,Feeding,EPB
132,168,Feeding,EPB
135,168,Feeding,EPB
136,168,Feeding,EPB
117,169,Feeding,EPB
118,169,Feeding,EPB
119,169,Feeding,EPB
121,169,Feeding,EPB
122,169,Feeding,EPB
123,169,Feeding,EPB
124,169,Feeding,EPB
125,169,Feeding,EPB
126,169,Feeding,EPB
132,169,Feeding,EPB
135,169,Feeding,EPB
136,169,Feeding,EPB
22,172,Feeding,EPB
23,172,Feeding,EPB
26,172,Feeding,EPB
27,172,Feeding,EPB
28,172,Feeding,EPB
29,172,Feeding,EPB
30,172,Feeding,EPB
31,172,Feeding,EPB
32,172,Feeding,EPB
33,172,Feeding,EPB
35,172,Feeding,EPB
45,172,Feeding,EPB
46,172,Feeding,EPB
49,172,Feeding,EPB
52,172,Feeding,EPB
53,172,Feeding,EPB
55,172,Feeding,EPB
57,172,Feeding,EPB
58,172,Feeding,EPB
79,172,Feeding,EPB
81,172,Feeding,EPB
83,172,Feeding,EPB
94,172,Feeding,EPB
86,172,Feeding,EPB
90,172,Feeding,EPB
119,172,Feeding,EPB
126,172,Feeding,EPB
136,172,Feeding,EPB
12,173,Feeding,EPB
14,173,Feeding,EPB
16,173,Feeding,EPB
75,173,Feeding,EPB
78,173,Feeding,EPB
80,173,Feeding,EPB
84,173,Feeding,EPB
85,173,Feeding,EPB
95,173,Feeding,EPB
86,173,Feeding,EPB
90,173,Feeding,EPB
94,173,Feeding,EPB
94,173,Feeding,EPB
94,174,Feeding,EPB
109,174,Feeding,EPB
50,175,Feeding,EPB
61,175,Feeding,EPB
71,175,Feeding,EPB
73,175,Feeding,EPB
74,175,Feeding,EPB
111,175,Feeding,EPB
112,175,Feeding,EPB
113,175,Feeding,EPB
114,175,Feeding,EPB
115,175,Feeding,EPB
119,175,Feeding,EPB
126,175,Feeding,EPB
136,175,Feeding,EPB
211,175,Feeding,EPB
22,178,Feeding,EPB
23,178,Feeding,EPB
26,178,Feeding,EPB
27,178,Feeding,EPB
28,178,Feeding,EPB
29,178,Feeding,EPB
30,178,Feeding,EPB
31,178,Feeding,EPB
32,178,Feeding,EPB
33,178,Feeding,EPB
35,178,Feeding,EPB
45,178,Feeding,EPB
46,178,Feeding,EPB
53,178,Feeding,EPB
55,178,Feeding,EPB
58,178,Feeding,EPB
64,178,Feeding,EPB
79,178,Feeding,EPB
81,178,Feeding,EPB
83,178,Feeding,EPB
94,178,Feeding,EPB
95,178,Feeding,EPB
100,178,Feeding,EPB
109,178,Feeding,EPB
94,178,Feeding,EPB
94,178,Feeding,EPB
121,178,Feeding,EPB
123,178,Feeding,EPB
4,179,Feeding,EPB
7,179,Feeding,EPB
8,179,Feeding,EPB
10,179,Feeding,EPB
11,179,Feeding,EPB
14,179,Feeding,EPB
16,179,Feeding,EPB
17,179,Feeding,EPB
48,179,Feeding,EPB
75,179,Feeding,EPB
78,179,Feeding,EPB
80,179,Feeding,EPB
84,179,Feeding,EPB
85,179,Feeding,EPB
95,179,Feeding,EPB
86,179,Feeding,EPB
90,179,Feeding,EPB
94,179,Feeding,EPB
94,179,Feeding,EPB
117,180,Feeding,EPB
118,180,Feeding,EPB
119,180,Feeding,EPB
121,180,Feeding,EPB
123,180,Feeding,EPB
126,180,Feeding,EPB
136,180,Feeding,EPB
22,181,Feeding,EPB
23,181,Feeding,EPB
26,181,Feeding,EPB
27,181,Feeding,EPB
28,181,Feeding,EPB
29,181,Feeding,EPB
30,181,Feeding,EPB
31,181,Feeding,EPB
32,181,Feeding,EPB
33,181,Feeding,EPB
35,181,Feeding,EPB
45,181,Feeding,EPB
46,181,Feeding,EPB
49,181,Feeding,EPB
50,181,Feeding,EPB
52,181,Feeding,EPB
53,181,Feeding,EPB
55,181,Feeding,EPB
57,181,Feeding,EPB
58,181,Feeding,EPB
59,181,Feeding,EPB
60,181,Feeding,EPB
63,181,Feeding,EPB
64,181,Feeding,EPB
68,181,Feeding,EPB
69,181,Feeding,EPB
82,181,Feeding,EPB
95,181,Feeding,EPB
109,181,Feeding,EPB
113,181,Feeding,EPB
114,181,Feeding,EPB
115,181,Feeding,EPB
119,181,Feeding,EPB
126,181,Feeding,EPB
136,181,Feeding,EPB
4,182,Feeding,EPB
7,182,Feeding,EPB
8,182,Feeding,EPB
9,182,Feeding,EPB
10,182,Feeding,EPB
11,182,Feeding,EPB
14,182,Feeding,EPB
16,182,Feeding,EPB
17,182,Feeding,EPB
48,182,Feeding,EPB
49,182,Feeding,EPB
52,182,Feeding,EPB
57,182,Feeding,EPB
75,182,Feeding,EPB
78,182,Feeding,EPB
79,182,Feeding,EPB
80,182,Feeding,EPB
84,182,Feeding,EPB
85,182,Feeding,EPB
95,182,Feeding,EPB
86,182,Feeding,EPB
90,182,Feeding,EPB
94,182,Feeding,EPB
94,182,Feeding,EPB
150,184,Feeding,EPB
164,184,Feeding,EPB
178,184,Feeding,EPB
195,184,Feeding,EPB
196,184,Feeding,EPB
207,184,Feeding,EPB
117,186,Feeding,EPB
118,186,Feeding,EPB
121,186,Feeding,EPB
122,186,Feeding,EPB
123,186,Feeding,EPB
124,186,Feeding,EPB
125,186,Feeding,EPB
132,186,Feeding,EPB
135,186,Feeding,EPB
50,189,Feeding,EPB
59,189,Feeding,EPB
60,189,Feeding,EPB
62,189,Feeding,EPB
63,189,Feeding,EPB
64,189,Feeding,EPB
68,189,Feeding,EPB
69,189,Feeding,EPB
71,189,Feeding,EPB
73,189,Feeding,EPB
113,189,Feeding,EPB
114,189,Feeding,EPB
117,189,Feeding,EPB
118,189,Feeding,EPB
117,190,Feeding,EPB
118,190,Feeding,EPB
119,190,Feeding,EPB
121,190,Feeding,EPB
122,190,Feeding,EPB
123,190,Feeding,EPB
124,190,Feeding,EPB
125,190,Feeding,EPB
126,190,Feeding,EPB
132,190,Feeding,EPB
135,190,Feeding,EPB
136,190,Feeding,EPB
50,191,Feeding,EPB
113,191,Feeding,EPB
114,191,Feeding,EPB
115,191,Feeding,EPB
117,191,Feeding,EPB
118,191,Feeding,EPB
119,191,Feeding,EPB
121,191,Feeding,EPB
122,191,Feeding,EPB
123,191,Feeding,EPB
124,191,Feeding,EPB
125,191,Feeding,EPB
126,191,Feeding,EPB
132,191,Feeding,EPB
135,191,Feeding,EPB
136,191,Feeding,EPB
50,195,Feeding,EPB
75,195,Feeding,EPB
78,195,Feeding,EPB
79,195,Feeding,EPB
80,195,Feeding,EPB
81,195,Feeding,EPB
83,195,Feeding,EPB
95,195,Feeding,EPB
109,195,Feeding,EPB
113,195,Feeding,EPB
114,195,Feeding,EPB
115,195,Feeding,EPB
22,196,Feeding,EPB
23,196,Feeding,EPB
26,196,Feeding,EPB
27,196,Feeding,EPB
28,196,Feeding,EPB
29,196,Feeding,EPB
30,196,Feeding,EPB
31,196,Feeding,EPB
32,196,Feeding,EPB
33,196,Feeding,EPB
35,196,Feeding,EPB
45,196,Feeding,EPB
46,196,Feeding,EPB
49,196,Feeding,EPB
50,196,Feeding,EPB
53,196,Feeding,EPB
55,196,Feeding,EPB
58,196,Feeding,EPB
59,196,Feeding,EPB
60,196,Feeding,EPB
63,196,Feeding,EPB
64,196,Feeding,EPB
68,196,Feeding,EPB
69,196,Feeding,EPB
71,196,Feeding,EPB
73,196,Feeding,EPB
75,196,Feeding,EPB
76,196,Feeding,EPB
78,196,Feeding,EPB
79,196,Feeding,EPB
80,196,Feeding,EPB
81,196,Feeding,EPB
82,196,Feeding,EPB
83,196,Feeding,EPB
84,196,Feeding,EPB
85,196,Feeding,EPB
95,196,Feeding,EPB
94,196,Feeding,EPB
94,196,Feeding,EPB
113,196,Feeding,EPB
119,196,Feeding,EPB
121,196,Feeding,EPB
123,196,Feeding,EPB
126,196,Feeding,EPB
136,196,Feeding,EPB
22,197,Feeding,EPB
23,197,Feeding,EPB
26,197,Feeding,EPB
27,197,Feeding,EPB
28,197,Feeding,EPB
29,197,Feeding,EPB
30,197,Feeding,EPB
31,197,Feeding,EPB
32,197,Feeding,EPB
33,197,Feeding,EPB
35,197,Feeding,EPB
45,197,Feeding,EPB
46,197,Feeding,EPB
53,197,Feeding,EPB
55,197,Feeding,EPB
58,197,Feeding,EPB
62,197,Feeding,EPB
64,197,Feeding,EPB
94,197,Feeding,EPB
50,198,Feeding,EPB
94,198,Feeding,EPB
113,198,Feeding,EPB
114,198,Feeding,EPB
115,198,Feeding,EPB
117,198,Feeding,EPB
118,198,Feeding,EPB
119,198,Feeding,EPB
121,198,Feeding,EPB
122,198,Feeding,EPB
123,198,Feeding,EPB
124,198,Feeding,EPB
125,198,Feeding,EPB
126,198,Feeding,EPB
132,198,Feeding,EPB
135,198,Feeding,EPB
136,198,Feeding,EPB
94,199,Feeding,EPB
109,199,Feeding,EPB
50,200,Feeding,EPB
75,200,Feeding,EPB
78,200,Feeding,EPB
79,200,Feeding,EPB
80,200,Feeding,EPB
81,200,Feeding,EPB
82,200,Feeding,EPB
83,200,Feeding,EPB
84,200,Feeding,EPB
85,200,Feeding,EPB
94,200,Feeding,EPB
95,200,Feeding,EPB
109,200,Feeding,EPB
113,200,Feeding,EPB
114,200,Feeding,EPB
115,200,Feeding,EPB
121,200,Feeding,EPB
122,200,Feeding,EPB
123,200,Feeding,EPB
124,200,Feeding,EPB
50,203,Feeding,EPB
94,203,Feeding,EPB
113,203,Feeding,EPB
114,203,Feeding,EPB
115,203,Feeding,EPB
117,203,Feeding,EPB
118,203,Feeding,EPB
119,203,Feeding,EPB
121,203,Feeding,EPB
122,203,Feeding,EPB
123,203,Feeding,EPB
124,203,Feeding,EPB
125,203,Feeding,EPB
126,203,Feeding,EPB
132,203,Feeding,EPB
135,203,Feeding,EPB
136,203,Feeding,EPB
117,205,Feeding,EPB
118,205,Feeding,EPB
119,205,Feeding,EPB
121,205,Feeding,EPB
122,205,Feeding,EPB
123,205,Feeding,EPB
124,205,Feeding,EPB
125,205,Feeding,EPB
126,205,Feeding,EPB
132,205,Feeding,EPB
135,205,Feeding,EPB
136,205,Feeding,EPB
50,206,Feeding,EPB
59,206,Feeding,EPB
60,206,Feeding,EPB
62,206,Feeding,EPB
63,206,Feeding,EPB
64,206,Feeding,EPB
68,206,Feeding,EPB
69,206,Feeding,EPB
71,206,Feeding,EPB
73,206,Feeding,EPB
113,206,Feeding,EPB
114,206,Feeding,EPB
117,206,Feeding,EPB
118,206,Feeding,EPB
6,207,Feeding,EPB
22,207,Feeding,EPB
23,207,Feeding,EPB
26,207,Feeding,EPB
27,207,Feeding,EPB
28,207,Feeding,EPB
29,207,Feeding,EPB
30,207,Feeding,EPB
31,207,Feeding,EPB
32,207,Feeding,EPB
33,207,Feeding,EPB
35,207,Feeding,EPB
45,207,Feeding,EPB
46,207,Feeding,EPB
50,207,Feeding,EPB
53,207,Feeding,EPB
55,207,Feeding,EPB
58,207,Feeding,EPB
61,207,Feeding,EPB
62,207,Feeding,EPB
64,207,Feeding,EPB
74,207,Feeding,EPB
75,207,Feeding,EPB
78,207,Feeding,EPB
79,207,Feeding,EPB
80,207,Feeding,EPB
81,207,Feeding,EPB
83,207,Feeding,EPB
84,207,Feeding,EPB
85,207,Feeding,EPB
94,207,Feeding,EPB
113,207,Feeding,EPB
50,208,Feeding,EPB
82,208,Feeding,EPB
113,208,Feeding,EPB
114,208,Feeding,EPB
115,208,Feeding,EPB
22,209,Feeding,EPB
23,209,Feeding,EPB
26,209,Feeding,EPB
27,209,Feeding,EPB
28,209,Feeding,EPB
29,209,Feeding,EPB
30,209,Feeding,EPB
31,209,Feeding,EPB
32,209,Feeding,EPB
33,209,Feeding,EPB
35,209,Feeding,EPB
45,209,Feeding,EPB
46,209,Feeding,EPB
49,209,Feeding,EPB
50,209,Feeding,EPB
52,209,Feeding,EPB
53,209,Feeding,EPB
55,209,Feeding,EPB
57,209,Feeding,EPB
58,209,Feeding,EPB
59,209,Feeding,EPB
60,209,Feeding,EPB
61,209,Feeding,EPB
62,209,Feeding,EPB
63,209,Feeding,EPB
64,209,Feeding,EPB
68,209,Feeding,EPB
69,209,Feeding,EPB
71,209,Feeding,EPB
73,209,Feeding,EPB
74,209,Feeding,EPB
79,209,Feeding,EPB
81,209,Feeding,EPB
83,209,Feeding,EPB
95,209,Feeding,EPB
109,209,Feeding,EPB
86,209,Feeding,EPB
90,209,Feeding,EPB
94,209,Feeding,EPB
94,209,Feeding,EPB
111,209,Feeding,EPB
112,209,Feeding,EPB
113,209,Feeding,EPB
114,209,Feeding,EPB
115,209,Feeding,EPB
119,209,Feeding,EPB
126,209,Feeding,EPB
136,209,Feeding,EPB
211,209,Feeding,EPB
111,211,Feeding,EPB
